,team1_teamkpm,team1_dpm,team1_wpm,team1_vspm,team1_gpm,team1_cspm,team1_dtpm,team1_wcpm,team1_dmpm,team2_teamkpm,team2_dpm,team2_wpm,team2_vspm,team2_gpm,team2_cspm,team2_dtpm,team2_wcpm,team2_dmpm,result
0,0.4676885714285714,2145.8444571428568,3.7570752380952377,8.27350380952381,1207.9232695238095,33.72138380952381,2834.0951199999995,1.7401533333333334,2638.320189523809,0.3571911392405063,1905.549367088608,3.6313772151898736,7.930240506329113,1084.0789746835444,32.927418987341774,2920.8937518987345,1.818370886075949,2608.506651898734,1
1,0.3571911392405063,1905.549367088608,3.6313772151898736,7.930240506329113,1084.0789746835444,32.927418987341774,2920.8937518987345,1.818370886075949,2608.506651898734,0.4676885714285714,2145.8444571428568,3.7570752380952377,8.27350380952381,1207.9232695238095,33.72138380952381,2834.0951199999995,1.7401533333333334,2638.320189523809,0
2,0.3571911392405063,1905.549367088608,3.6313772151898736,7.930240506329113,1084.0789746835444,32.927418987341774,2920.8937518987345,1.818370886075949,2608.506651898734,0.4676885714285714,2145.8444571428568,3.7570752380952377,8.27350380952381,1207.9232695238095,33.72138380952381,2834.0951199999995,1.7401533333333334,2638.320189523809,0
3,0.5636,2216.4906147058828,3.113057352941176,6.835927453482562,1250.1755573529413,31.13884015200092,2885.3122220588234,1.668666176470588,2563.885717058011,0.4701956521739131,1969.7886797101453,3.827210144927536,6.835927453482562,1171.4076449275362,31.13884015200092,2798.6094434782603,1.6686768115942032,2563.885717058011,0
4,0.5636,2216.4906147058828,3.113057352941176,6.835927453482562,1250.1755573529413,31.13884015200092,2885.3122220588234,1.668666176470588,2563.885717058011,0.4701956521739131,1969.7886797101453,3.827210144927536,6.835927453482562,1171.4076449275362,31.13884015200092,2798.6094434782603,1.6686768115942032,2563.885717058011,0
5,0.3652196721311476,1858.6273245901639,3.1694770491803284,6.835927453482562,1054.7889229508196,31.13884015200092,2954.8126622950817,1.4360573770491802,2563.885717058011,0.5100708333333333,2015.1234458333333,3.3211375000000003,6.835927453482562,1217.8418430555555,31.13884015200092,2700.4605180555554,1.5974902777777775,2563.885717058011,0
6,0.5100708333333333,2015.1234458333333,3.3211375000000003,6.835927453482562,1217.8418430555555,31.13884015200092,2700.4605180555554,1.5974902777777775,2563.885717058011,0.3652196721311476,1858.6273245901639,3.1694770491803284,6.835927453482562,1054.7889229508196,31.13884015200092,2954.8126622950817,1.4360573770491802,2563.885717058011,0
7,0.3652196721311476,1858.6273245901639,3.1694770491803284,6.835927453482562,1054.7889229508196,31.13884015200092,2954.8126622950817,1.4360573770491802,2563.885717058011,0.5100708333333333,2015.1234458333333,3.3211375000000003,6.835927453482562,1217.8418430555555,31.13884015200092,2700.4605180555554,1.5974902777777775,2563.885717058011,0
8,0.58760625,2241.404578125,2.87066875,6.699084375,1214.04155625,32.014179687500004,3081.251175000001,1.185775,2770.5037796875,0.5839000000000001,2208.917977777777,2.8276277777777783,6.545344444444446,1156.077338888889,30.688861111111112,3102.9276777777777,1.0610111111111111,2887.7169166666663,1
9,0.5976928571428572,2353.7784642857146,2.6333357142857143,6.337535714285715,1142.6210142857142,29.9191,3536.1843499999995,1.0599214285714285,2677.427971428572,0.6568849999999999,2149.7069725,2.435915,5.323852499999999,1127.0394199999996,29.474247499999997,2973.1133824999997,0.8520099999999999,2459.8810525,0
10,0.6169385542168674,2170.24636746988,2.7881506024096385,6.697666265060241,1158.5143457831325,30.174553012048197,3087.285777108433,1.2031915662650603,2672.962291566265,0.6085141304347826,2147.5795684782606,2.676430434782609,6.317438043478258,1154.711640217391,30.59737173913043,3050.0797206521747,1.0641271739130431,2508.900089130435,0
11,0.6114666666666666,2269.6465222222228,2.6642333333333337,6.078519444444446,1180.077877777778,31.30397222222223,3166.451691666666,1.1028166666666668,2831.634433333333,0.5488477611940297,1963.5987119402985,2.4567522388059704,5.953082089552238,1095.3502358208957,29.67506417910448,3165.140685074627,0.9822462686567164,2644.467297014925,1
12,0.6085141304347826,2147.5795684782606,2.676430434782609,6.317438043478258,1154.711640217391,30.59737173913043,3050.0797206521747,1.0641271739130431,2508.900089130435,0.6169385542168674,2170.24636746988,2.7881506024096385,6.697666265060241,1158.5143457831325,30.174553012048197,3087.285777108433,1.2031915662650603,2672.962291566265,0
13,0.5839000000000001,2208.917977777777,2.8276277777777783,6.545344444444446,1156.077338888889,30.688861111111112,3102.9276777777777,1.0610111111111111,2887.7169166666663,0.58760625,2241.404578125,2.87066875,6.699084375,1214.04155625,32.014179687500004,3081.251175000001,1.185775,2770.5037796875,1
14,0.6568849999999999,2149.7069725,2.435915,5.323852499999999,1127.0394199999996,29.474247499999997,2973.1133824999997,0.8520099999999999,2459.8810525,0.5976928571428572,2353.7784642857146,2.6333357142857143,6.337535714285715,1142.6210142857142,29.9191,3536.1843499999995,1.0599214285714285,2677.427971428572,0
15,0.5488477611940297,1963.5987119402985,2.4567522388059704,5.953082089552238,1095.3502358208957,29.67506417910448,3165.140685074627,0.9822462686567164,2644.467297014925,0.6114666666666666,2269.6465222222228,2.6642333333333337,6.078519444444446,1180.077877777778,31.30397222222223,3166.451691666666,1.1028166666666668,2831.634433333333,1
16,0.6169385542168674,2170.24636746988,2.7881506024096385,6.697666265060241,1158.5143457831325,30.174553012048197,3087.285777108433,1.2031915662650603,2672.962291566265,0.6085141304347826,2147.5795684782606,2.676430434782609,6.317438043478258,1154.711640217391,30.59737173913043,3050.0797206521747,1.0641271739130431,2508.900089130435,1
17,0.5976928571428572,2353.7784642857146,2.6333357142857143,6.337535714285715,1142.6210142857142,29.9191,3536.1843499999995,1.0599214285714285,2677.427971428572,0.6568849999999999,2149.7069725,2.435915,5.323852499999999,1127.0394199999996,29.474247499999997,2973.1133824999997,0.8520099999999999,2459.8810525,0
18,0.58760625,2241.404578125,2.87066875,6.699084375,1214.04155625,32.014179687500004,3081.251175000001,1.185775,2770.5037796875,0.5839000000000001,2208.917977777777,2.8276277777777783,6.545344444444446,1156.077338888889,30.688861111111112,3102.9276777777777,1.0610111111111111,2887.7169166666663,1
19,0.6114666666666666,2269.6465222222228,2.6642333333333337,6.078519444444446,1180.077877777778,31.30397222222223,3166.451691666666,1.1028166666666668,2831.634433333333,0.5488477611940297,1963.5987119402985,2.4567522388059704,5.953082089552238,1095.3502358208957,29.67506417910448,3165.140685074627,0.9822462686567164,2644.467297014925,1
20,0.6114666666666666,2269.6465222222228,2.6642333333333337,6.078519444444446,1180.077877777778,31.30397222222223,3166.451691666666,1.1028166666666668,2831.634433333333,0.58760625,2241.404578125,2.87066875,6.699084375,1214.04155625,32.014179687500004,3081.251175000001,1.185775,2770.5037796875,0
21,0.6169385542168674,2170.24636746988,2.7881506024096385,6.697666265060241,1158.5143457831325,30.174553012048197,3087.285777108433,1.2031915662650603,2672.962291566265,0.6568849999999999,2149.7069725,2.435915,5.323852499999999,1127.0394199999996,29.474247499999997,2973.1133824999997,0.8520099999999999,2459.8810525,0
22,0.58760625,2241.404578125,2.87066875,6.699084375,1214.04155625,32.014179687500004,3081.251175000001,1.185775,2770.5037796875,0.6114666666666666,2269.6465222222228,2.6642333333333337,6.078519444444446,1180.077877777778,31.30397222222223,3166.451691666666,1.1028166666666668,2831.634433333333,1
23,0.6568849999999999,2149.7069725,2.435915,5.323852499999999,1127.0394199999996,29.474247499999997,2973.1133824999997,0.8520099999999999,2459.8810525,0.6169385542168674,2170.24636746988,2.7881506024096385,6.697666265060241,1158.5143457831325,30.174553012048197,3087.285777108433,1.2031915662650603,2672.962291566265,0
24,0.6169385542168674,2170.24636746988,2.7881506024096385,6.697666265060241,1158.5143457831325,30.174553012048197,3087.285777108433,1.2031915662650603,2672.962291566265,0.6568849999999999,2149.7069725,2.435915,5.323852499999999,1127.0394199999996,29.474247499999997,2973.1133824999997,0.8520099999999999,2459.8810525,1
25,0.6169385542168674,2170.24636746988,2.7881506024096385,6.697666265060241,1158.5143457831325,30.174553012048197,3087.285777108433,1.2031915662650603,2672.962291566265,0.58760625,2241.404578125,2.87066875,6.699084375,1214.04155625,32.014179687500004,3081.251175000001,1.185775,2770.5037796875,0
26,0.58760625,2241.404578125,2.87066875,6.699084375,1214.04155625,32.014179687500004,3081.251175000001,1.185775,2770.5037796875,0.6169385542168674,2170.24636746988,2.7881506024096385,6.697666265060241,1158.5143457831325,30.174553012048197,3087.285777108433,1.2031915662650603,2672.962291566265,1
27,0.6169385542168674,2170.24636746988,2.7881506024096385,6.697666265060241,1158.5143457831325,30.174553012048197,3087.285777108433,1.2031915662650603,2672.962291566265,0.58760625,2241.404578125,2.87066875,6.699084375,1214.04155625,32.014179687500004,3081.251175000001,1.185775,2770.5037796875,1
28,0.58760625,2241.404578125,2.87066875,6.699084375,1214.04155625,32.014179687500004,3081.251175000001,1.185775,2770.5037796875,0.6169385542168674,2170.24636746988,2.7881506024096385,6.697666265060241,1158.5143457831325,30.174553012048197,3087.285777108433,1.2031915662650603,2672.962291566265,1
